2024-04-16_02:52:22.669249, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture, current expression is neutral.
2024-04-16_02:55:09.586788, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture, current expression is neutral.
2024-04-16_02:55:09.776400, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture, current expression is neutral.
2024-04-16_02:55:09.936225, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture, current expression is neutral.
2024-04-16_02:55:10.103615, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture, current expression is neutral.
2024-04-16_02:55:10.286641, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture, current expression is neutral.
2024-04-16_02:55:10.449103, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture, current expression is doubt.
2024-04-16_02:55:10.604065, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture, current expression is surprise.
2024-04-16_02:55:10.778389, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture, current expression is angry.
2024-04-16_02:55:11.071248, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture, current expression is doubt.
2024-04-16_02:55:11.247215, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture, current expression is angry.
2024-04-16_02:55:11.435413, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture, current expression is surprise.
2024-04-16_02:55:11.668633, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture, current expression is surprise.
2024-04-16_02:55:11.895537, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture, current expression is angry.
2024-04-16_02:55:12.065181, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture, current expression is surprise.
2024-04-16_02:55:12.224336, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture, current expression is surprise.
2024-04-16_02:55:12.387202, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture, current expression is angry.
2024-04-16_02:55:12.545651, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture, current expression is angry.
2024-04-16_02:55:12.713805, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture, current expression is angry.
2024-04-16_02:55:12.878241, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture, current expression is surprise.
2024-04-16_02:55:13.040374, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture, current expression is surprise.
2024-04-16_02:55:13.203097, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture, current expression is surprise.
2024-04-16_02:55:13.413661, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture, current expression is angry.
2024-04-16_02:55:13.588792, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture, current expression is surprise.
2024-04-16_02:55:13.753684, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture, current expression is surprise.
2024-04-16_02:55:13.912802, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture, current expression is surprise.
2024-04-16_02:55:14.093523, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture, current expression is surprise.
2024-04-16_02:55:14.251256, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture, current expression is angry.
