2024-04-16_02:30:55.987035, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:33:30.723782, The student is not leaning forward, making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:33:30.887674, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:33:31.058791, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:33:31.214790, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:33:31.385624, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:33:31.552418, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:33:31.734245, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:33:31.898492, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:33:32.090880, The student is not leaning forward, making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:33:32.277803, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:33:32.455382, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:33:32.614708, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:33:32.931094, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:33:33.093562, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:33:33.250688, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:33:33.424622, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:33:33.575836, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is surprise.
2024-04-16_02:33:33.750713, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:33:33.915558, The student is not leaning forward, making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:33:34.090668, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:33:34.269028, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:33:34.425193, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:33:34.590868, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:33:34.751188, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:33:34.913688, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:33:35.095811, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
