2024-04-16_02:00:42.717356, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:37.026078, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:37.134674, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:37.230621, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:37.332675, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:37.437474, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:37.532897, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:37.627398, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:37.736536, The student is leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:37.836617, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:37.944464, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:38.039933, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:38.141066, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:38.243926, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:38.346651, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:38.445400, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:38.554309, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:38.678247, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:38.775342, The student is leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:38.870560, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:38.977863, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:39.101475, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:39.192352, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:39.297695, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:39.399171, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:39.512232, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:39.602100, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:39.696091, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:39.794065, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
